"id","ranking","repo","url","description","lang","stars","forks","added_stars","time"
"1953","13","jackfrued/Python-100-Days","https://github.com/jackfrued/Python-100-Days","Python - 100天从新手到大师","Python","133,209","48,621","244 stars today","2023-04-10 21:43:22"
"1954","14","lvwerra/trl","https://github.com/lvwerra/trl","Train transformer language models with reinforcement learning.","Python","2,811","295","39 stars today","2023-04-10 21:43:22"
"1955","15","WerWolv/ImHex","https://github.com/WerWolv/ImHex","  A Hex Editor for Reverse Engineers, Programmers and people who value their retinas when working at 3 AM.","C++","26,842","1,213","59 stars today","2023-04-10 21:43:22"
"1956","16","LAION-AI/Open-Assistant","https://github.com/LAION-AI/Open-Assistant","OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.","Python","21,686","1,650","335 stars today","2023-04-10 21:43:22"
"1957","17","abetlen/llama-cpp-python","https://github.com/abetlen/llama-cpp-python","Python bindings for llama.cpp","Python","336","33","48 stars today","2023-04-10 21:43:22"
"1958","18","guangzhengli/ChatFiles","https://github.com/guangzhengli/ChatFiles","Have a conversation with files ｜与你的文件对话","TypeScript","973","142","176 stars today","2023-04-10 21:43:22"
"1959","19","jpmorganchase/python-training","https://github.com/jpmorganchase/python-training","Python training for business analysts and traders","Jupyter Notebook","2,180","555","73 stars today","2023-04-10 21:43:22"
"1960","20","nomic-ai/gpt4all-ui","https://github.com/nomic-ai/gpt4all-ui","gpt4all chatbot ui","JavaScript","717","85","369 stars today","2023-04-10 21:43:22"
"1961","21","BlinkDL/ChatRWKV","https://github.com/BlinkDL/ChatRWKV","ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.","Python","5,526","372","100 stars today","2023-04-10 21:43:22"
"1916","1","IDEA-Research/Grounded-Segment-Anything","https://github.com/IDEA-Research/Grounded-Segment-Anything","Marrying Grounding DINO with Segment Anything & Stable Diffusion & BLIP - Automatically Detect , Segment and Generate Anything with Image and Text Inputs","Jupyter Notebook","842","40","403 stars today","2023-04-09 20:13:20"
"1917","2","yoheinakajima/babyagi","https://github.com/yoheinakajima/babyagi","","Python","5,031","636","856 stars today","2023-04-09 20:13:20"
"1918","3","facebookresearch/segment-anything","https://github.com/facebookresearch/segment-anything","The repository provides code for running inference with the SegmentAnything Model (SAM), links for downloading the trained model checkpoints, and example notebooks that show how to use the model.","Jupyter Notebook","20,261","1,787","3,148 stars today","2023-04-09 20:13:20"
"1919","4","nomic-ai/gpt4all-ui","https://github.com/nomic-ai/gpt4all-ui","gpt4all chatbot ui","JavaScript","335","50","92 stars today","2023-04-09 20:13:20"
"1920","5","facebook/buck2","https://github.com/facebook/buck2","Build system, successor to Buck","Rust","1,617","65","301 stars today","2023-04-09 20:13:20"
"1921","6","Instruction-Tuning-with-GPT-4/GPT-4-LLM","https://github.com/Instruction-Tuning-with-GPT-4/GPT-4-LLM","","HTML","649","44","133 stars today","2023-04-09 20:13:20"
"1922","7","jackfrued/Python-100-Days","https://github.com/jackfrued/Python-100-Days","Python - 100天从新手到大师","Python","132,968","48,567","165 stars today","2023-04-09 20:13:20"
"1923","8","chroma-core/chroma","https://github.com/chroma-core/chroma","the open source embedding database","Python","2,177","103","447 stars today","2023-04-09 20:13:20"
"1924","9","Akegarasu/ChatGLM-webui","https://github.com/Akegarasu/ChatGLM-webui","A WebUI for ChatGLM-6B","Python","876","120","27 stars today","2023-04-09 20:13:20"
"1925","10","vcheckzen/KeepAliveE5","https://github.com/vcheckzen/KeepAliveE5","","Shell","1,129","301","38 stars today","2023-04-09 20:13:20"
"1926","11","imClumsyPanda/langchain-ChatGLM","https://github.com/imClumsyPanda/langchain-ChatGLM","langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识的 ChatGLM","Python","1,154","84","159 stars today","2023-04-09 20:13:20"
"1927","12","oobabooga/text-generation-webui","https://github.com/oobabooga/text-generation-webui","A gradio web UI for running Large Language Models like LLaMA, llama.cpp, GPT-J, Pythia, OPT, and GALACTICA.","Python","6,275","584","156 stars today","2023-04-09 20:13:20"
"1928","13","l15y/wenda","https://github.com/l15y/wenda","闻达：一个LLM调用平台。旨在通过使用为小模型外挂知识库查找的方式，在不能涌现的前提下实现近似于大模型的生成能力","CSS","507","61","77 stars today","2023-04-09 20:13:20"
"1929","14","Winfredy/SadTalker","https://github.com/Winfredy/SadTalker","（CVPR 2023）SadTalker：Learning Realistic 3D Motion Coefficients for Stylized Audio-Driven Single Image Talking Face Animation","Python","1,303","197","68 stars today","2023-04-09 20:13:20"
"1930","15","TheAlgorithms/Python","https://github.com/TheAlgorithms/Python","All Algorithms implemented in Python","Python","156,691","39,591","93 stars today","2023-04-09 20:13:20"
"1931","16","VideoCrafter/VideoCrafter","https://github.com/VideoCrafter/VideoCrafter","A Toolkit for Text-to-Video Generation and Editing","Python","992","54","331 stars today","2023-04-09 20:13:20"
"1932","17","LAION-AI/Open-Assistant","https://github.com/LAION-AI/Open-Assistant","OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.","Python","21,344","1,622","195 stars today","2023-04-09 20:13:20"
"1933","18","BuilderIO/ai-shell","https://github.com/BuilderIO/ai-shell","A CLI that converts natural language to shell commands.","TypeScript","473","30","139 stars today","2023-04-09 20:13:20"
"1934","19","AUTOMATIC1111/stable-diffusion-webui","https://github.com/AUTOMATIC1111/stable-diffusion-webui","Stable Diffusion web UI","Python","61,010","11,363","464 stars today","2023-04-09 20:13:20"
"1935","20","ViperX7/Alpaca-Turbo","https://github.com/ViperX7/Alpaca-Turbo","Web UI to run alpaca model locally","Python","479","63","134 stars today","2023-04-09 20:13:20"
"1936","21","TabbyML/tabby","https://github.com/TabbyML/tabby","Self-hosted AI coding assistant","Python","2,865","72","677 stars today","2023-04-09 20:13:20"
"1937","22","THUDM/ChatGLM-6B","https://github.com/THUDM/ChatGLM-6B","ChatGLM-6B：开源双语对话语言模型 | An Open Bilingual Dialogue Language Model","Python","14,783","1,620","417 stars today","2023-04-09 20:13:20"
"1938","23","emcf/engshell","https://github.com/emcf/engshell","An English-language shell for any OS, powered by LLMs","Python","1,239","95","270 stars today","2023-04-09 20:13:20"
"1939","24","iDvel/rime-ice","https://github.com/iDvel/rime-ice","Rime 配置：雾凇拼音 | 长期维护的简体词库","Go","2,809","198","265 stars today","2023-04-09 20:13:20"
"1940","25","vinta/awesome-python","https://github.com/vinta/awesome-python","A curated list of awesome Python frameworks, libraries, software and resources","Python","162,381","22,815","136 stars today","2023-04-09 20:13:20"
"1891","1","facebookresearch/segment-anything","https://github.com/facebookresearch/segment-anything","The repository provides code for running inference with the SegmentAnything Model (SAM), links for downloading the trained model checkpoints, and example notebooks that show how to use the model.","Jupyter Notebook","18,538","1,622","6,044 stars today","2023-04-08 21:33:49"
"1892","2","facebook/buck2","https://github.com/facebook/buck2","Build system, successor to Buck","Rust","1,274","50","302 stars today","2023-04-08 21:33:49"
"1893","3","Torantulino/Auto-GPT","https://github.com/Torantulino/Auto-GPT","An experimental open-source attempt to make GPT-4 fully autonomous.","Python","16,593","1,943","2,082 stars today","2023-04-08 21:33:49"
"1894","4","yoheinakajima/babyagi","https://github.com/yoheinakajima/babyagi","","Python","4,407","550","854 stars today","2023-04-08 21:33:49"
"1895","5","trekhleb/javascript-algorithms","https://github.com/trekhleb/javascript-algorithms","  Algorithms and data structures implemented in JavaScript with explanations and links to further readings","JavaScript","167,316","27,499","422 stars today","2023-04-08 21:33:49"
"1896","6","iDvel/rime-ice","https://github.com/iDvel/rime-ice","Rime 配置：雾凇拼音 | 长期维护的简体词库","Go","2,657","192","263 stars today","2023-04-08 21:33:49"
"1897","7","microsoft/JARVIS","https://github.com/microsoft/JARVIS","JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf","Python","12,173","783","992 stars today","2023-04-08 21:33:49"
"1898","8","ai-forever/Kandinsky-2","https://github.com/ai-forever/Kandinsky-2","Kandinsky 2 — multilingual text2image latent diffusion model","Jupyter Notebook","1,004","89","61 stars today","2023-04-08 21:33:49"
"1899","9","guangzhengli/ChatFiles","https://github.com/guangzhengli/ChatFiles","Have a conversation with files ｜与你的文件对话","TypeScript","710","104","60 stars today","2023-04-08 21:33:49"
"1900","10","microsoft/PowerToys","https://github.com/microsoft/PowerToys","Windows system utilities to maximize productivity","C#","89,060","5,143","64 stars today","2023-04-08 21:33:49"
"1901","11","imClumsyPanda/langchain-ChatGLM","https://github.com/imClumsyPanda/langchain-ChatGLM","langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识的 ChatGLM","Python","1,026","73","158 stars today","2023-04-08 21:33:49"
"1902","12","flutter/flutter","https://github.com/flutter/flutter","Flutter makes it easy and fast to build beautiful apps for mobile and beyond","Dart","151,883","25,053","51 stars today","2023-04-08 21:33:49"
"1903","13","Winfredy/SadTalker","https://github.com/Winfredy/SadTalker","（CVPR 2023）SadTalker：Learning Realistic 3D Motion Coefficients for Stylized Audio-Driven Single Image Talking Face Animation","Python","1,176","189","63 stars today","2023-04-08 21:33:49"
"1904","14","emcf/engshell","https://github.com/emcf/engshell","An English-language shell for any OS, powered by LLMs","Python","1,002","78","268 stars today","2023-04-08 21:33:49"
"1905","15","TabbyML/tabby","https://github.com/TabbyML/tabby","Self-hosted AI coding assistant","Python","2,313","56","707 stars today","2023-04-08 21:33:49"
"1906","16","LAION-AI/Open-Assistant","https://github.com/LAION-AI/Open-Assistant","OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.","Python","20,957","1,590","274 stars today","2023-04-08 21:33:49"
"1907","17","VideoCrafter/VideoCrafter","https://github.com/VideoCrafter/VideoCrafter","A Toolkit for Text-to-Video Generation and Editing","Python","781","47","119 stars today","2023-04-08 21:33:49"
"1908","18","jackfrued/Python-100-Days","https://github.com/jackfrued/Python-100-Days","Python - 100天从新手到大师","Python","132,819","48,549","160 stars today","2023-04-08 21:33:49"
"1909","19","NARKOZ/hacker-scripts","https://github.com/NARKOZ/hacker-scripts","Based on a true story","JavaScript","46,155","6,722","51 stars today","2023-04-08 21:33:49"
"1910","20","oobabooga/text-generation-webui","https://github.com/oobabooga/text-generation-webui","A gradio web UI for running Large Language Models like LLaMA, llama.cpp, GPT-J, OPT, and GALACTICA.","Python","5,923","544","227 stars today","2023-04-08 21:33:49"
"1911","21","AUTOMATIC1111/stable-diffusion-webui","https://github.com/AUTOMATIC1111/stable-diffusion-webui","Stable Diffusion web UI","Python","60,472","11,266","593 stars today","2023-04-08 21:33:49"
"1912","22","lvwerra/trl","https://github.com/lvwerra/trl","Train transformer language models with reinforcement learning.","Python","2,686","286","48 stars today","2023-04-08 21:33:49"
"1913","23","justjavac/free-programming-books-zh_CN","https://github.com/justjavac/free-programming-books-zh_CN","  免费的计算机编程类中文书籍，欢迎投稿","","101,462","27,378","48 stars today","2023-04-08 21:33:49"
"1914","24","chroma-core/chroma","https://github.com/chroma-core/chroma","the open source embedding database","Python","1,828","96","256 stars today","2023-04-08 21:33:49"
"1915","25","vcheckzen/KeepAliveE5","https://github.com/vcheckzen/KeepAliveE5","","Shell","1,107","301","25 stars today","2023-04-08 21:33:49"
"1866","1","facebookresearch/segment-anything","https://github.com/facebookresearch/segment-anything","The repository provides code for running inference with the SegmentAnything Model (SAM), links for downloading the trained model checkpoints, and example notebooks that show how to use the model.","Jupyter Notebook","15,388","1,322","6,286 stars today","2023-04-07 20:59:38"
"1867","2","iDvel/rime-ice","https://github.com/iDvel/rime-ice","Rime 配置：雾凇拼音 | 长期维护的简体词库","Go","2,396","176","460 stars today","2023-04-07 20:59:38"
"1868","3","Torantulino/Auto-GPT","https://github.com/Torantulino/Auto-GPT","An experimental open-source attempt to make GPT-4 fully autonomous.","Python","14,488","1,586","2,873 stars today","2023-04-07 20:59:38"
"1869","4","yoheinakajima/babyagi","https://github.com/yoheinakajima/babyagi","","Python","3,541","436","983 stars today","2023-04-07 20:59:38"
"1870","5","project-baize/baize-chatbot","https://github.com/project-baize/baize-chatbot","Let ChatGPT teach your own chatbot in hours with a single GPU!","Python","1,327","103","377 stars today","2023-04-07 20:59:38"
"1871","6","bitloops/ddd-hexagonal-cqrs-es-eda","https://github.com/bitloops/ddd-hexagonal-cqrs-es-eda","Complete working example of using Domain Driven Design (DDD), Hexagonal Architecture, CQRS, Event Sourcing (ES), Event Driven Architecture (EDA), Behaviour Driven Development (BDD) using TypeScript and NestJS. Like what you see? Don't forget to star!   ^^^","TypeScript","329","11","121 stars today","2023-04-07 20:59:38"
"1872","7","ArroyoSystems/arroyo","https://github.com/ArroyoSystems/arroyo","Arroyo is a distributed stream processing engine written in Rust","Rust","405","7","77 stars today","2023-04-07 20:59:38"
"1873","8","VideoCrafter/VideoCrafter","https://github.com/VideoCrafter/VideoCrafter","A Toolkit for Text-to-Video Generation and Editing","Python","443","19","110 stars today","2023-04-07 20:59:38"
"1874","9","microsoft/JARVIS","https://github.com/microsoft/JARVIS","JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf","Python","11,195","703","2,216 stars today","2023-04-07 20:59:38"
"1875","10","ViperX7/Alpaca-Turbo","https://github.com/ViperX7/Alpaca-Turbo","Web UI to run alpaca model locally","Python","294","49","101 stars today","2023-04-07 20:59:38"
"1876","11","imClumsyPanda/langchain-ChatGLM","https://github.com/imClumsyPanda/langchain-ChatGLM","langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识的 ChatGLM","Python","859","65","190 stars today","2023-04-07 20:59:38"
"1877","12","vcheckzen/KeepAliveE5","https://github.com/vcheckzen/KeepAliveE5","","Shell","1,067","295","25 stars today","2023-04-07 20:59:38"
"1878","13","dair-ai/ML-Papers-of-the-Week","https://github.com/dair-ai/ML-Papers-of-the-Week"," Highlighting the top ML papers every week.","","1,604","49","314 stars today","2023-04-07 20:59:38"
"1879","14","slint-ui/slint","https://github.com/slint-ui/slint","Slint is a toolkit to efficiently develop fluid graphical user interfaces for any display: embedded devices and desktop applications. We support multiple programming languages, such as Rust, C++, or JavaScript.","Rust","6,963","218","210 stars today","2023-04-07 20:59:38"
"1880","15","young-geng/EasyLM","https://github.com/young-geng/EasyLM","Large language models (LLMs) made easy, EasyLM is a one stop solution for pre-training, finetuning, evaluating and serving LLMs in JAX/Flax.","Python","404","32","109 stars today","2023-04-07 20:59:38"
"1881","16","corca-ai/EVAL","https://github.com/corca-ai/EVAL","[Corca / DEV] EVAL(Elastic Versatile Agent with Langchain) will execute all your requests. Just like an eval method!","Python","297","29","59 stars today","2023-04-07 20:59:38"
"1882","17","Torantulino/AI-Functions","https://github.com/Torantulino/AI-Functions","AI-Powered Function Magic: Never code again with GPT models!","Python","211","34","124 stars today","2023-04-07 20:59:38"
"1883","18","easychen/chatchan-dist","https://github.com/easychen/chatchan-dist","Chat酱独立部署版","Dockerfile","375","51","71 stars today","2023-04-07 20:59:38"
"1884","19","EbookFoundation/free-programming-books","https://github.com/EbookFoundation/free-programming-books","  Freely available programming books","","274,556","54,612","389 stars today","2023-04-07 20:59:38"
"1885","20","SkalskiP/courses","https://github.com/SkalskiP/courses","This repository is a curated collection of links to various courses and resources about Artificial Intelligence (AI)","Python","847","54","216 stars today","2023-04-07 20:59:38"
"1886","21","emcf/engshell","https://github.com/emcf/engshell","An English-language shell for any OS, powered by LLMs","Python","732","60","213 stars today","2023-04-07 20:59:38"
"1887","22","topjohnwu/Magisk","https://github.com/topjohnwu/Magisk","The Magic Mask for Android","C++","33,828","9,058","105 stars today","2023-04-07 20:59:38"
"1888","23","f/awesome-chatgpt-prompts","https://github.com/f/awesome-chatgpt-prompts","This repo includes ChatGPT prompt curation to use ChatGPT better.","HTML","61,740","7,483","723 stars today","2023-04-07 20:59:38"
"1889","24","c121914yu/FastGPT","https://github.com/c121914yu/FastGPT","一个快速使用chatGPT的平台。支持自定义 prompt 管理。支持构建专属知识库","JavaScript","154","33","19 stars today","2023-04-07 20:59:38"
"1890","25","barretlee/cloudflare-proxy","https://github.com/barretlee/cloudflare-proxy","Cloudflare Worker 代理请求 ChatGPT API，支持 Stream 流式输出","JavaScript","451","50","21 stars today","2023-04-07 20:59:38"
"1841","1","microsoft/JARVIS","https://github.com/microsoft/JARVIS","JARVIS, a system to connect LLMs with ML community","Python","9,132","571","1,918 stars today","2023-04-06 21:47:07"
"1842","2","iDvel/rime-ice","https://github.com/iDvel/rime-ice","Rime 配置：雾凇拼音 | 长期维护的简体词库","Go","1,967","151","439 stars today","2023-04-06 21:47:07"
"1843","3","Torantulino/Auto-GPT","https://github.com/Torantulino/Auto-GPT","An experimental open-source attempt to make GPT-4 fully autonomous.","Python","11,747","1,223","2,685 stars today","2023-04-06 21:47:07"
"1844","4","ai-forever/Kandinsky-2","https://github.com/ai-forever/Kandinsky-2","Kandinsky 2 — multilingual text2image latent diffusion model","Jupyter Notebook","646","56","209 stars today","2023-04-06 21:47:07"
"1845","5","yoheinakajima/babyagi","https://github.com/yoheinakajima/babyagi","","Python","2,598","339","1,057 stars today","2023-04-06 21:47:07"
"1846","6","e2b-dev/e2b","https://github.com/e2b-dev/e2b","e2b (english2bits) is an IDE powered by AI agents. Developers describe what they want to build by writing documentation. Then let AI agents with access to tools do the coding work.","Python","2,249","89","538 stars today","2023-04-06 21:47:07"
"1847","7","serverless-stack/sst","https://github.com/serverless-stack/sst","  SST makes it easy to build full-stack serverless apps.","JavaScript","13,171","1,149","72 stars today","2023-04-06 21:47:07"
"1848","8","public-apis/public-apis","https://github.com/public-apis/public-apis","A collective list of free APIs","Python","234,394","26,641","508 stars today","2023-04-06 21:47:07"
"1849","9","nat/openplayground","https://github.com/nat/openplayground","An LLM playground you can run on your laptop","TypeScript","2,322","124","547 stars today","2023-04-06 21:47:07"
"1850","10","dair-ai/Prompt-Engineering-Guide","https://github.com/dair-ai/Prompt-Engineering-Guide","  Guides, papers, lecture, notebooks and resources for prompt engineering","Jupyter Notebook","22,148","1,766","844 stars today","2023-04-06 21:47:07"
"1851","11","dice2o/BingGPT","https://github.com/dice2o/BingGPT","Desktop application of new Bing's AI-powered chat (Windows, macOS and Linux)","JavaScript","3,007","179","266 stars today","2023-04-06 21:47:07"
"1852","12","lm-sys/FastChat","https://github.com/lm-sys/FastChat","The release repo for ""Vicuna: An Open Chatbot Impressing GPT-4""","Python","8,976","833","1,357 stars today","2023-04-06 21:47:07"
"1853","13","SkalskiP/courses","https://github.com/SkalskiP/courses","This repository is a curated collection of links to various courses and resources about Artificial Intelligence (AI)","Python","641","50","273 stars today","2023-04-06 21:47:07"
"1854","14","dair-ai/ML-Papers-of-the-Week","https://github.com/dair-ai/ML-Papers-of-the-Week"," Highlighting the top ML papers every week.","","1,299","42","330 stars today","2023-04-06 21:47:07"
"1855","15","justjavac/free-programming-books-zh_CN","https://github.com/justjavac/free-programming-books-zh_CN","  免费的计算机编程类中文书籍，欢迎投稿","","101,197","27,350","114 stars today","2023-04-06 21:47:07"
"1856","16","easychen/chatchan-dist","https://github.com/easychen/chatchan-dist","Chat酱独立部署版","Dockerfile","306","40","161 stars today","2023-04-06 21:47:07"
"1857","17","curl/trurl","https://github.com/curl/trurl","trurl is a command line tool for URL parsing and manipulation.","C","1,495","48","313 stars today","2023-04-06 21:47:07"
"1858","18","emcf/engshell","https://github.com/emcf/engshell","An English-language shell for any OS, powered by LLMs","Python","528","47","195 stars today","2023-04-06 21:47:07"
"1859","19","project-baize/baize-chatbot","https://github.com/project-baize/baize-chatbot","Let ChatGPT teach your own chatbot in hours with a single GPU!","Python","967","82","315 stars today","2023-04-06 21:47:07"
"1860","20","OptimalScale/LMFlow","https://github.com/OptimalScale/LMFlow","An Extensible Toolkit for Finetuning and Inference of Large Foundation Models. Large Language Model for All.","Python","3,286","279","472 stars today","2023-04-06 21:47:07"
"1861","21","ggerganov/llama.cpp","https://github.com/ggerganov/llama.cpp","Port of Facebook's LLaMA model in C/C++","C","19,907","2,803","497 stars today","2023-04-06 21:47:07"
"1862","22","hwchase17/langchain","https://github.com/hwchase17/langchain","  Building applications with LLMs through composability  ","Python","21,590","1,974","688 stars today","2023-04-06 21:47:07"
"1863","23","imClumsyPanda/langchain-ChatGLM","https://github.com/imClumsyPanda/langchain-ChatGLM","langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识的 ChatGLM","Python","680","54","379 stars today","2023-04-06 21:47:07"
"1864","24","finos/perspective","https://github.com/finos/perspective","A data visualization and analytics component, especially well-suited for large and/or streaming datasets.","C++","5,709","637","326 stars today","2023-04-06 21:47:07"
"1865","25","Torantulino/AI-Functions","https://github.com/Torantulino/AI-Functions","AI-Powered Function Magic: Never code again with GPT models!","Python","93","20","18 stars today","2023-04-06 21:47:07"
"1816","1","yoheinakajima/babyagi","https://github.com/yoheinakajima/babyagi","","Python","1,521","209","455 stars today","2023-04-05 21:18:42"
"1817","2","Torantulino/Auto-GPT","https://github.com/Torantulino/Auto-GPT","An experimental open-source attempt to make GPT-4 fully autonomous.","Python","9,024","868","2,987 stars today","2023-04-05 21:18:42"
"1818","3","microsoft/JARVIS","https://github.com/microsoft/JARVIS","JARVIS, a system to connect LLMs with ML community","Python","7,148","417","2,586 stars today","2023-04-05 21:18:42"
"1819","4","lm-sys/FastChat","https://github.com/lm-sys/FastChat","The release repo for ""Vicuna: An Open Chatbot Impressing GPT-4""","Python","7,622","675","1,963 stars today","2023-04-05 21:18:42"
"1820","5","OptimalScale/LMFlow","https://github.com/OptimalScale/LMFlow","An Extensible Toolkit for Finetuning and Inference of Large Foundation Models. Large Language Model for All.","JavaScript","2,825","240","601 stars today","2023-04-05 21:18:42"
"1821","6","pandas-dev/pandas","https://github.com/pandas-dev/pandas","Flexible and powerful data analysis / manipulation library for Python, providing labeled data structures similar to R data.frame objects, statistical functions, and much more","Python","37,628","16,014","36 stars today","2023-04-05 21:18:42"
"1822","7","terrastruct/d2","https://github.com/terrastruct/d2","D2 is a modern diagram scripting language that turns text to diagrams.","Go","12,267","247","340 stars today","2023-04-05 21:18:42"
"1823","8","iDvel/rime-ice","https://github.com/iDvel/rime-ice","Rime 配置：雾凇拼音 | 长期维护的简体词库","Go","1,520","124","313 stars today","2023-04-05 21:18:42"
"1824","9","mckaywrigley/ai-code-translator","https://github.com/mckaywrigley/ai-code-translator","Use AI to translate code from one language to another.","TypeScript","1,774","185","523 stars today","2023-04-05 21:18:42"
"1825","10","imClumsyPanda/langchain-ChatGLM","https://github.com/imClumsyPanda/langchain-ChatGLM","langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识的 ChatGLM","Python","298","29","83 stars today","2023-04-05 21:18:42"
"1826","11","emcf/engshell","https://github.com/emcf/engshell","An English-language shell powered by LLMs","Python","335","26","82 stars today","2023-04-05 21:18:42"
"1827","12","e2b-dev/e2b","https://github.com/e2b-dev/e2b","e2b (english2bits) is an IDE powered by AI agents. Developers describe what they want to build by writing documentation. Then let AI agents with access to tools do the coding work.","Python","1,715","63","782 stars today","2023-04-05 21:18:42"
"1828","13","dair-ai/ML-Papers-of-the-Week","https://github.com/dair-ai/ML-Papers-of-the-Week"," Highlighting the top ML papers every week.","","962","32","143 stars today","2023-04-05 21:18:42"
"1829","14","barretlee/cloudflare-proxy","https://github.com/barretlee/cloudflare-proxy","Cloudflare Worker 代理请求 ChatGPT API，支持 Stream 流式输出","JavaScript","295","35","35 stars today","2023-04-05 21:18:42"
"1830","15","SkalskiP/courses","https://github.com/SkalskiP/courses","This repository is a curated collection of links to various courses and resources about Artificial Intelligence (AI)","Python","367","32","109 stars today","2023-04-05 21:18:42"
"1831","16","curl/trurl","https://github.com/curl/trurl","trurl is a command line tool for URL parsing and manipulation.","C","1,184","32","267 stars today","2023-04-05 21:18:42"
"1832","17","bradtraversy/design-resources-for-developers","https://github.com/bradtraversy/design-resources-for-developers","Curated list of design and UI resources from stock photos, web templates, CSS frameworks, UI libraries, tools and much more","","50,185","10,297","201 stars today","2023-04-05 21:18:42"
"1833","18","donnemartin/system-design-primer","https://github.com/donnemartin/system-design-primer","Learn how to design large-scale systems. Prep for the system design interview. Includes Anki flashcards.","Python","216,617","38,539","284 stars today","2023-04-05 21:18:42"
"1834","19","public-apis/public-apis","https://github.com/public-apis/public-apis","A collective list of free APIs","Python","233,903","26,597","305 stars today","2023-04-05 21:18:42"
"1835","20","teknium1/GPTeacher","https://github.com/teknium1/GPTeacher","A collection of modular datasets generated by GPT-4, General-Instruct - Roleplay-Instruct - Code-Instruct - and Toolformer","","425","30","63 stars today","2023-04-05 21:18:42"
"1836","21","alibaba/COLA","https://github.com/alibaba/COLA","  COLA: Clean Object-oriented & Layered Architecture","Java","9,363","2,505","6 stars today","2023-04-05 21:18:42"
"1837","22","hwchase17/langchain","https://github.com/hwchase17/langchain","  Building applications with LLMs through composability  ","Python","20,906","1,905","612 stars today","2023-04-05 21:18:42"
"1838","23","misskey-dev/misskey","https://github.com/misskey-dev/misskey","  An interplanetary microblogging platform  ","TypeScript","5,940","730","13 stars today","2023-04-05 21:18:42"
"1839","24","l15y/wenda","https://github.com/l15y/wenda","闻达：一个大型语言模型调用平台。目前支持chatGLM-6B、chatRWKV、chatYuan和chatGLM-6B模型下的chatPDF（自建知识库查找）","CSS","178","26","41 stars today","2023-04-05 21:18:42"
"1840","25","EbookFoundation/free-programming-books","https://github.com/EbookFoundation/free-programming-books","  Freely available programming books","","274,015","54,552","501 stars today","2023-04-05 21:18:42"
"1791","1","Torantulino/Auto-GPT","https://github.com/Torantulino/Auto-GPT","An experimental open-source attempt to make GPT-4 fully autonomous.","Python","6,604","579","3,210 stars today","2023-04-04 22:08:27"
"1792","2","microsoft/JARVIS","https://github.com/microsoft/JARVIS","JARVIS, a system to connect LLMs with ML community","Python","4,945","249","1,771 stars today","2023-04-04 22:08:27"
"1793","3","OptimalScale/LMFlow","https://github.com/OptimalScale/LMFlow","An Extensible Toolkit for Finetuning and Inference of Large Foundation Models. Large Language Model for All.","JavaScript","2,394","191","882 stars today","2023-04-04 22:08:27"
"1794","4","lm-sys/FastChat","https://github.com/lm-sys/FastChat","The release repo for ""Vicuna: An Open Chatbot Impressing GPT-4""","Python","6,039","525","1,338 stars today","2023-04-04 22:08:27"
"1795","5","curl/trurl","https://github.com/curl/trurl","trurl is a command line tool for URL parsing and manipulation.","C","652","20","293 stars today","2023-04-04 22:08:27"
"1796","6","mckaywrigley/ai-code-translator","https://github.com/mckaywrigley/ai-code-translator","Use AI to translate code from one language to another.","TypeScript","1,494","154","499 stars today","2023-04-04 22:08:27"
"1797","7","godly-devotion/MochiDiffusion","https://github.com/godly-devotion/MochiDiffusion","Run Stable Diffusion on Mac natively","Swift","3,316","120","551 stars today","2023-04-04 22:08:27"
"1798","8","twitter/opensource-website","https://github.com/twitter/opensource-website","Twitter's open source website, identifying projects we've released, organizations we support, and the work we do to support open source.","SCSS","2,284","706","70 stars today","2023-04-04 22:08:27"
"1799","9","ymcui/Chinese-LLaMA-Alpaca","https://github.com/ymcui/Chinese-LLaMA-Alpaca","中文LLaMA&Alpaca大语言模型+本地部署 (Chinese LLaMA & Alpaca LLMs)","Python","2,464","207","478 stars today","2023-04-04 22:08:27"
"1800","10","goldbergyoni/nodebestpractices","https://github.com/goldbergyoni/nodebestpractices","  The Node.js best practices list (March 2023)","JavaScript","88,124","9,113","182 stars today","2023-04-04 22:08:27"
"1801","11","GammaTauAI/reflexion-human-eval","https://github.com/GammaTauAI/reflexion-human-eval","An implementation of a Reflexion agent for SOTA Human-Eval Python results.","Python","419","40","30 stars today","2023-04-04 22:08:27"
